ref	continent	sample	maf_bin	accuracy
REF	EAST_ASIA	HGDP01195	[0.03, 0.06)	0.989038558861216
REF	EAST_ASIA	HGDP01195	[0.06, 0.1)	0.9832977173901488
REF	EAST_ASIA	HGDP01195	[0.1, 0.18)	0.9757929739322202
REF	EAST_ASIA	HGDP01195	[0.18, 0.3)	0.9647944996762274
REF	EAST_ASIA	HGDP01195	[0.3, 0.51)	0.9512707604455704
REF	EAST_ASIA	HGDP01204	[0.01, 0.03)	0.9873343609229188
REF	EAST_ASIA	HGDP01204	[0.03, 0.06)	0.983654746907
REF	EAST_ASIA	HGDP01204	[0.06, 0.1)	0.9845203542457394
REF	EAST_ASIA	HGDP01204	[0.1, 0.18)	0.9769473303354526
REF	EAST_ASIA	HGDP01204	[0.18, 0.3)	0.9657562945187217
REF	EAST_ASIA	HGDP01204	[0.3, 0.51)	0.9431073310009249
REF	EAST_ASIA	HGDP01205	[0.01, 0.03)	0.9868922584268321
REF	EAST_ASIA	HGDP01205	[0.03, 0.06)	0.9868419635838959
REF	EAST_ASIA	HGDP01205	[0.06, 0.1)	0.982925610521056
REF	EAST_ASIA	HGDP01205	[0.1, 0.18)	0.9758015885322444
REF	EAST_ASIA	HGDP01205	[0.18, 0.3)	0.9634898868700721
REF	EAST_ASIA	HGDP01205	[0.3, 0.51)	0.9497526842803716
REF	EAST_ASIA	HGDP01212	[0.01, 0.03)	0.987047591736268
REF	EAST_ASIA	HGDP01212	[0.03, 0.06)	0.9829225484812265
REF	EAST_ASIA	HGDP01212	[0.06, 0.1)	0.9820219224104019
REF	EAST_ASIA	HGDP01212	[0.1, 0.18)	0.9766285901345602
REF	EAST_ASIA	HGDP01212	[0.18, 0.3)	0.9639469774882871
REF	EAST_ASIA	HGDP01212	[0.3, 0.51)	0.9453995254755299
REF	EAST_ASIA	HGDP01213	[0.01, 0.03)	0.9884336428050806
REF	EAST_ASIA	HGDP01213	[0.03, 0.06)	0.9784539845592273
REF	EAST_ASIA	HGDP01213	[0.06, 0.1)	0.9816072890419841
REF	EAST_ASIA	HGDP01213	[0.1, 0.18)	0.978480729139746
REF	EAST_ASIA	HGDP01213	[0.18, 0.3)	0.9619281605911705
REF	EAST_ASIA	HGDP01213	[0.3, 0.51)	0.9470784573933325
REF	EAST_ASIA	HGDP01214	[0.01, 0.03)	0.9885411812500747
REF	EAST_ASIA	HGDP01214	[0.03, 0.06)	0.985722130697419
REF	EAST_ASIA	HGDP01214	[0.06, 0.1)	0.9798743341944949
REF	EAST_ASIA	HGDP01214	[0.1, 0.18)	0.9687203873124169
REF	EAST_ASIA	HGDP01214	[0.18, 0.3)	0.9594427303546262
REF	EAST_ASIA	HGDP01214	[0.3, 0.51)	0.9477319338882856
REF	EAST_ASIA	HGDP01220	[0.01, 0.03)	0.9867130276851752
REF	EAST_ASIA	HGDP01220	[0.03, 0.06)	0.9835470706679157
REF	EAST_ASIA	HGDP01220	[0.06, 0.1)	0.9768762159920902
REF	EAST_ASIA	HGDP01220	[0.1, 0.18)	0.9747161489292052
REF	EAST_ASIA	HGDP01220	[0.18, 0.3)	0.9584523673484936
REF	EAST_ASIA	HGDP01220	[0.3, 0.51)	0.9490288333936543
REF	EAST_ASIA	HGDP01222	[0.01, 0.03)	0.9864382072146347
REF	EAST_ASIA	HGDP01222	[0.03, 0.06)	0.9880802403333655
REF	EAST_ASIA	HGDP01222	[0.06, 0.1)	0.9811820240487354
REF	EAST_ASIA	HGDP01222	[0.1, 0.18)	0.9757326717320515
REF	EAST_ASIA	HGDP01222	[0.18, 0.3)	0.9632137279549003
REF	EAST_ASIA	HGDP01222	[0.3, 0.51)	0.9468472272489645
REF	EAST_ASIA	HGDP01224	[0.01, 0.03)	0.9863067713374198
REF	EAST_ASIA	HGDP01224	[0.03, 0.06)	0.9881879165724501
REF	EAST_ASIA	HGDP01224	[0.06, 0.1)	0.9849562508638195
REF	EAST_ASIA	HGDP01224	[0.1, 0.18)	0.9752760979307732
REF	EAST_ASIA	HGDP01224	[0.18, 0.3)	0.9607092522759303
REF	EAST_ASIA	HGDP01224	[0.3, 0.51)	0.9430972775163872
REF	EAST_ASIA	HGDP01225	[0.01, 0.03)	0.9889952324622721
REF	EAST_ASIA	HGDP01225	[0.03, 0.06)	0.9872726685402332
REF	EAST_ASIA	HGDP01225	[0.06, 0.1)	0.9863915202160345
REF	EAST_ASIA	HGDP01225	[0.1, 0.18)	0.9793249599421099
REF	EAST_ASIA	HGDP01225	[0.18, 0.3)	0.9632137279549003
REF	EAST_ASIA	HGDP01225	[0.3, 0.51)	0.9501146097237303
REF	EAST_ASIA	HGDP01231	[0.01, 0.03)	0.9888160017206151
REF	EAST_ASIA	HGDP01231	[0.03, 0.06)	0.9861851385254816
REF	EAST_ASIA	HGDP01231	[0.06, 0.1)	0.9833508755143049
REF	EAST_ASIA	HGDP01231	[0.1, 0.18)	0.9758274323323168
REF	EAST_ASIA	HGDP01231	[0.18, 0.3)	0.9633375233306671
REF	EAST_ASIA	HGDP01231	[0.3, 0.51)	0.9477822013109743
REF	EAST_ASIA	HGDP01233	[0.01, 0.03)	0.988027386457325
REF	EAST_ASIA	HGDP01233	[0.03, 0.06)	0.9866589139774526
REF	EAST_ASIA	HGDP01233	[0.06, 0.1)	0.9847542499920263
REF	EAST_ASIA	HGDP01233	[0.1, 0.18)	0.97775710273772
REF	EAST_ASIA	HGDP01233	[0.18, 0.3)	0.9633375233306669
REF	EAST_ASIA	HGDP01233	[0.3, 0.51)	0.9542365383842041
REF	EAST_ASIA	HGDP01234	[0.01, 0.03)	0.9896882579966783
REF	EAST_ASIA	HGDP01234	[0.03, 0.06)	0.9852483552454481
REF	EAST_ASIA	HGDP01234	[0.06, 0.1)	0.9795553854495584
REF	EAST_ASIA	HGDP01234	[0.1, 0.18)	0.9715545907203528
REF	EAST_ASIA	HGDP01234	[0.18, 0.3)	0.9630327962518569
REF	EAST_ASIA	HGDP01234	[0.3, 0.51)	0.9431676519081513
REF	EAST_ASIA	HGDP01239	[0.01, 0.03)	0.9882544120634237
REF	EAST_ASIA	HGDP01239	[0.03, 0.06)	0.9848176502891106
REF	EAST_ASIA	HGDP01239	[0.06, 0.1)	0.9797254914468577
REF	EAST_ASIA	HGDP01239	[0.1, 0.18)	0.9752244103306283
REF	EAST_ASIA	HGDP01239	[0.18, 0.3)	0.9617757970517656
REF	EAST_ASIA	HGDP01239	[0.3, 0.51)	0.932903044195118
REF	EAST_ASIA	HGDP01243	[0.01, 0.03)	0.9876928224062325
REF	EAST_ASIA	HGDP01243	[0.03, 0.06)	0.9840962194872458
REF	EAST_ASIA	HGDP01243	[0.06, 0.1)	0.9717730360731031
REF	EAST_ASIA	HGDP01243	[0.1, 0.18)	0.9763012353336435
REF	EAST_ASIA	HGDP01243	[0.18, 0.3)	0.9636041595246257
REF	EAST_ASIA	HGDP01243	[0.3, 0.51)	0.9521956810230425
REF	EAST_ASIA	HGDP01244	[0.01, 0.03)	0.9883619505084178
REF	EAST_ASIA	HGDP01244	[0.03, 0.06)	0.9845592273153083
REF	EAST_ASIA	HGDP01244	[0.06, 0.1)	0.9808311804293051
REF	EAST_ASIA	HGDP01244	[0.1, 0.18)	0.9804362433452215
REF	EAST_ASIA	HGDP01244	[0.18, 0.3)	0.9639184093246487
REF	EAST_ASIA	HGDP01244	[0.3, 0.51)	0.944615353681586
REF	EAST_ASIA	HGDP01249	[0.01, 0.03)	0.9879198480123311
REF	EAST_ASIA	HGDP01249	[0.03, 0.06)	0.9847853474173854
REF	EAST_ASIA	HGDP01249	[0.06, 0.1)	0.9807036009313302
REF	EAST_ASIA	HGDP01249	[0.1, 0.18)	0.9691855757137195
REF	EAST_ASIA	HGDP01249	[0.18, 0.3)	0.9593284577000722
REF	EAST_ASIA	HGDP01249	[0.3, 0.51)	0.9556540797040254
REF	EAST_ASIA	HGDP01287	[0.01, 0.03)	0.9885292325339642
REF	EAST_ASIA	HGDP01287	[0.03, 0.06)	0.9861205327820309
REF	EAST_ASIA	HGDP01287	[0.06, 0.1)	0.9805653898085244
REF	EAST_ASIA	HGDP01287	[0.1, 0.18)	0.9709084957185438
REF	EAST_ASIA	HGDP01287	[0.18, 0.3)	0.962004342360873
REF	EAST_ASIA	HGDP01287	[0.3, 0.51)	0.9475710781356818
REF	EAST_ASIA	HGDP01288	[0.01, 0.03)	0.9892700529328123
REF	EAST_ASIA	HGDP01288	[0.03, 0.06)	0.9881663813246332
REF	EAST_ASIA	HGDP01288	[0.06, 0.1)	0.9798211760703387
REF	EAST_ASIA	HGDP01288	[0.1, 0.18)	0.9732688961251529
REF	EAST_ASIA	HGDP01288	[0.18, 0.3)	0.9618234106578297
REF	EAST_ASIA	HGDP01288	[0.3, 0.51)	0.9524168576828728
REF	EAST_ASIA	HGDP01292	[0.01, 0.03)	0.9909667706204969
REF	EAST_ASIA	HGDP01292	[0.03, 0.06)	0.9823626320379881
REF	EAST_ASIA	HGDP01292	[0.06, 0.1)	0.9776416929799381
REF	EAST_ASIA	HGDP01292	[0.1, 0.18)	0.976120328733137
REF	EAST_ASIA	HGDP01292	[0.18, 0.3)	0.9657753399611474
REF	EAST_ASIA	HGDP01292	[0.3, 0.51)	0.9464752483210681
REF	EAST_ASIA	HGDP01295	[0.01, 0.03)	0.9885292325339642
REF	EAST_ASIA	HGDP01295	[0.03, 0.06)	0.9867881254643538
REF	EAST_ASIA	HGDP01295	[0.06, 0.1)	0.9785666443402545
REF	EAST_ASIA	HGDP01295	[0.1, 0.18)	0.9724418945228374
REF	EAST_ASIA	HGDP01295	[0.18, 0.3)	0.9619567287548089
REF	EAST_ASIA	HGDP01295	[0.3, 0.51)	0.9510194233321267
REF	EAST_ASIA	HGDP01309	[0.01, 0.03)	0.9926156934437395
REF	EAST_ASIA	HGDP01309	[0.03, 0.06)	0.9871865275489657
REF	EAST_ASIA	HGDP01309	[0.06, 0.1)	0.9809162334279549
REF	EAST_ASIA	HGDP01309	[0.1, 0.18)	0.9758360469323409
REF	EAST_ASIA	HGDP01309	[0.18, 0.3)	0.965537271930827
REF	EAST_ASIA	HGDP01309	[0.3, 0.51)	0.9533116178067318
REF	EAST_ASIA	HGDP01310	[0.01, 0.03)	0.9918868217610017
REF	EAST_ASIA	HGDP01310	[0.03, 0.06)	0.9881233108289993
REF	EAST_ASIA	HGDP01310	[0.06, 0.1)	0.9835422447612667
REF	EAST_ASIA	HGDP01310	[0.1, 0.18)	0.9817887355490085
REF	EAST_ASIA	HGDP01310	[0.18, 0.3)	0.9706414505008952
REF	EAST_ASIA	HGDP01310	[0.3, 0.51)	0.9526179273736278
REF	EAST_ASIA	HGDP01317	[0.01, 0.03)	0.9902737450860906
REF	EAST_ASIA	HGDP01317	[0.03, 0.06)	0.9879833317181898
REF	EAST_ASIA	HGDP01317	[0.06, 0.1)	0.9874653143239881
REF	EAST_ASIA	HGDP01317	[0.1, 0.18)	0.9776451129374064
REF	EAST_ASIA	HGDP01317	[0.18, 0.3)	0.9669085437854721
REF	EAST_ASIA	HGDP01317	[0.3, 0.51)	0.9517432742188442
REF	EAST_ASIA	HGDP01318	[0.01, 0.03)	0.9889832837461614
REF	EAST_ASIA	HGDP01318	[0.03, 0.06)	0.9865081672427345
REF	EAST_ASIA	HGDP01318	[0.06, 0.1)	0.9834678233874483
REF	EAST_ASIA	HGDP01318	[0.1, 0.18)	0.976473527334126
REF	EAST_ASIA	HGDP01318	[0.18, 0.3)	0.9595379575667542
REF	EAST_ASIA	HGDP01318	[0.3, 0.51)	0.9468874411871153
REF	EAST_ASIA	HGDP01326	[0.01, 0.03)	0.9878959505801101
REF	EAST_ASIA	HGDP01326	[0.03, 0.06)	0.9827502664986917
REF	EAST_ASIA	HGDP01326	[0.06, 0.1)	0.9769400057410773
REF	EAST_ASIA	HGDP01326	[0.1, 0.18)	0.9724160507227649
REF	EAST_ASIA	HGDP01326	[0.18, 0.3)	0.965384908391422
REF	EAST_ASIA	HGDP01326	[0.3, 0.51)	0.9511702256001929
REF	EAST_ASIA	HGDP01327	[0.01, 0.03)	0.9885292325339642
REF	EAST_ASIA	HGDP01327	[0.03, 0.06)	0.9836439792830917
REF	EAST_ASIA	HGDP01327	[0.06, 0.1)	0.9771951647370268
REF	EAST_ASIA	HGDP01327	[0.1, 0.18)	0.9743112627280716
REF	EAST_ASIA	HGDP01327	[0.18, 0.3)	0.9599379118576926
REF	EAST_ASIA	HGDP01327	[0.3, 0.51)	0.9426448707121887
REF	EAST_ASIA	HGDP01328	[0.01, 0.03)	0.9892103093522601
REF	EAST_ASIA	HGDP01328	[0.03, 0.06)	0.9886401567766041
REF	EAST_ASIA	HGDP01328	[0.06, 0.1)	0.9825853985264568
REF	EAST_ASIA	HGDP01328	[0.1, 0.18)	0.9763529229337882
REF	EAST_ASIA	HGDP01328	[0.18, 0.3)	0.9609949339123148
REF	EAST_ASIA	HGDP01328	[0.3, 0.51)	0.9453392045683032
REF	EAST_ASIA	HGDP01332	[0.01, 0.03)	0.986390412350193
REF	EAST_ASIA	HGDP01332	[0.03, 0.06)	0.9884786424179777
REF	EAST_ASIA	HGDP01332	[0.06, 0.1)	0.983116979768018
REF	EAST_ASIA	HGDP01332	[0.1, 0.18)	0.9749401285298323
REF	EAST_ASIA	HGDP01332	[0.18, 0.3)	0.9630708871367081
REF	EAST_ASIA	HGDP01332	[0.3, 0.51)	0.9467768528572003
REF	EAST_ASIA	HGDP01337	[0.01, 0.03)	0.9868564122785006
REF	EAST_ASIA	HGDP01337	[0.03, 0.06)	0.9861851385254816
REF	EAST_ASIA	HGDP01337	[0.06, 0.1)	0.9784071699677861
REF	EAST_ASIA	HGDP01337	[0.1, 0.18)	0.9772832997363933
REF	EAST_ASIA	HGDP01337	[0.18, 0.3)	0.964004113815564
REF	EAST_ASIA	HGDP01337	[0.3, 0.51)	0.9480938593316444
REF	EAST_ASIA	HGDP01339	[0.01, 0.03)	0.9884694889534119
REF	EAST_ASIA	HGDP01339	[0.03, 0.06)	0.9885755510331534
REF	EAST_ASIA	HGDP01339	[0.06, 0.1)	0.985168883360444
REF	EAST_ASIA	HGDP01339	[0.1, 0.18)	0.9782739787391672
REF	EAST_ASIA	HGDP01339	[0.18, 0.3)	0.9641945682398203
REF	EAST_ASIA	HGDP01339	[0.3, 0.51)	0.9499537539711262
REF	EAST_ASIA	HGDP01346	[0.01, 0.03)	0.9874896942323547
REF	EAST_ASIA	HGDP01346	[0.03, 0.06)	0.9824487730292556
REF	EAST_ASIA	HGDP01346	[0.06, 0.1)	0.9773759023591576
REF	EAST_ASIA	HGDP01346	[0.1, 0.18)	0.975267483330749
REF	EAST_ASIA	HGDP01346	[0.18, 0.3)	0.9648040223974402
REF	EAST_ASIA	HGDP01346	[0.3, 0.51)	0.9483250894760124
REF	EAST_ASIA	HGDP01347	[0.01, 0.03)	0.9876928224062325
REF	EAST_ASIA	HGDP01347	[0.03, 0.06)	0.9879940993420983
REF	EAST_ASIA	HGDP01347	[0.06, 0.1)	0.9842758268746211
REF	EAST_ASIA	HGDP01347	[0.1, 0.18)	0.9748712117296393
REF	EAST_ASIA	HGDP01347	[0.18, 0.3)	0.9638231821125205
REF	EAST_ASIA	HGDP01347	[0.3, 0.51)	0.9513511883218724
REF	EAST_ASIA	HGDP01348	[0.01, 0.03)	0.9861155918796525
REF	EAST_ASIA	HGDP01348	[0.03, 0.06)	0.9884786424179777
REF	EAST_ASIA	HGDP01348	[0.06, 0.1)	0.9775034818571322
REF	EAST_ASIA	HGDP01348	[0.1, 0.18)	0.9734670319257077
REF	EAST_ASIA	HGDP01348	[0.18, 0.3)	0.9605092751304612
REF	EAST_ASIA	HGDP01348	[0.3, 0.51)	0.9479531105481159
REF	EAST_ASIA	HGDP01353	[0.01, 0.03)	0.9872029250457037
REF	EAST_ASIA	HGDP01353	[0.03, 0.06)	0.98619590614939
REF	EAST_ASIA	HGDP01353	[0.06, 0.1)	0.9847010918678701
REF	EAST_ASIA	HGDP01353	[0.1, 0.18)	0.9748195241294947
REF	EAST_ASIA	HGDP01353	[0.18, 0.3)	0.9638231821125205
REF	EAST_ASIA	HGDP01353	[0.3, 0.51)	0.9411066875779146
REF	EAST_ASIA	LP6005441-DNA_C05	[0.01, 0.03)	0.9853269766163625
REF	EAST_ASIA	LP6005441-DNA_C05	[0.03, 0.06)	0.9813827782623209
REF	EAST_ASIA	LP6005441-DNA_C05	[0.06, 0.1)	0.9845203542457394
REF	EAST_ASIA	LP6005441-DNA_C05	[0.1, 0.18)	0.9769904033355732
REF	EAST_ASIA	LP6005441-DNA_C05	[0.18, 0.3)	0.9619567287548089
REF	EAST_ASIA	LP6005441-DNA_C05	[0.3, 0.51)	0.9553625286524308
REF	EAST_ASIA	LP6005441-DNA_C08	[0.01, 0.03)	0.9885650786822957
REF	EAST_ASIA	LP6005441-DNA_C08	[0.03, 0.06)	0.9845053891957662
REF	EAST_ASIA	LP6005441-DNA_C08	[0.06, 0.1)	0.980544126558862
REF	EAST_ASIA	LP6005441-DNA_C08	[0.1, 0.18)	0.9733119691252736
REF	EAST_ASIA	LP6005441-DNA_C08	[0.18, 0.3)	0.9576429360454042
REF	EAST_ASIA	LP6005441-DNA_C08	[0.3, 0.51)	0.9506675513733059
REF	EAST_ASIA	LP6005441-DNA_D12	[0.01, 0.03)	0.9878959505801101
REF	EAST_ASIA	LP6005441-DNA_D12	[0.03, 0.06)	0.9876603030009368
REF	EAST_ASIA	LP6005441-DNA_D12	[0.06, 0.1)	0.9851476201107814
REF	EAST_ASIA	LP6005441-DNA_D12	[0.1, 0.18)	0.9750004307300012
REF	EAST_ASIA	LP6005441-DNA_D12	[0.18, 0.3)	0.9618710242638938
REF	EAST_ASIA	LP6005441-DNA_D12	[0.3, 0.51)	0.9461032693931717
REF	EAST_ASIA	LP6005441-DNA_E08	[0.01, 0.03)	0.9863187200535302
REF	EAST_ASIA	LP6005441-DNA_E08	[0.03, 0.06)	0.9839239375047109
REF	EAST_ASIA	LP6005441-DNA_E08	[0.06, 0.1)	0.9791088572066469
REF	EAST_ASIA	LP6005441-DNA_E08	[0.1, 0.18)	0.967712479109595
REF	EAST_ASIA	LP6005441-DNA_E08	[0.18, 0.3)	0.958938026130347
REF	EAST_ASIA	LP6005441-DNA_E08	[0.3, 0.51)	0.9475509711666064
REF	EAST_ASIA	LP6005441-DNA_F09	[0.01, 0.03)	0.9866891302529545
REF	EAST_ASIA	LP6005441-DNA_F09	[0.03, 0.06)	0.9846561359304842
REF	EAST_ASIA	LP6005441-DNA_F09	[0.06, 0.1)	0.9782902220946428
REF	EAST_ASIA	LP6005441-DNA_F09	[0.1, 0.18)	0.9700039627160112
REF	EAST_ASIA	LP6005441-DNA_F09	[0.18, 0.3)	0.9629661372033672
REF	EAST_ASIA	LP6005441-DNA_F09	[0.3, 0.51)	0.95229621586842
REF	EAST_ASIA	LP6005441-DNA_F12	[0.01, 0.03)	0.9898196938738933
REF	EAST_ASIA	LP6005441-DNA_F12	[0.03, 0.06)	0.988015634589915
REF	EAST_ASIA	LP6005441-DNA_F12	[0.06, 0.1)	0.9828192942727436
REF	EAST_ASIA	LP6005441-DNA_F12	[0.1, 0.18)	0.97804999913854
REF	EAST_ASIA	LP6005441-DNA_F12	[0.18, 0.3)	0.9603378661486306
REF	EAST_ASIA	LP6005441-DNA_F12	[0.3, 0.51)	0.9505569630433909
REF	EAST_ASIA	LP6005441-DNA_G03	[0.01, 0.03)	0.9880154377412147
REF	EAST_ASIA	LP6005441-DNA_G03	[0.03, 0.06)	0.9796061203174296
REF	EAST_ASIA	LP6005441-DNA_G03	[0.06, 0.1)	0.9701251342242636
REF	EAST_ASIA	LP6005441-DNA_G03	[0.1, 0.18)	0.969151117313623
REF	EAST_ASIA	LP6005441-DNA_G03	[0.18, 0.3)	0.9602616843789282
REF	EAST_ASIA	LP6005441-DNA_G03	[0.3, 0.51)	0.9352555595769494
REF	EAST_ASIA	LP6005441-DNA_G05	[0.01, 0.03)	0.9881827197667611
REF	EAST_ASIA	LP6005441-DNA_G05	[0.03, 0.06)	0.9831702038311205
REF	EAST_ASIA	LP6005441-DNA_G05	[0.06, 0.1)	0.979682964947533
REF	EAST_ASIA	LP6005441-DNA_G05	[0.1, 0.18)	0.9742423459278786
REF	EAST_ASIA	LP6005441-DNA_G05	[0.18, 0.3)	0.9595189121243286
REF	EAST_ASIA	LP6005441-DNA_G05	[0.3, 0.51)	0.9482848755378614
REF	EAST_ASIA	LP6005442-DNA_D01	[0.01, 0.03)	0.9876091813934593
REF	EAST_ASIA	LP6005442-DNA_D01	[0.03, 0.06)	0.9886509244005125
REF	EAST_ASIA	LP6005442-DNA_D01	[0.06, 0.1)	0.9805334949340307
REF	EAST_ASIA	LP6005442-DNA_D01	[0.1, 0.18)	0.9728295515239229
REF	EAST_ASIA	LP6005442-DNA_D01	[0.18, 0.3)	0.9599760027425437
REF	EAST_ASIA	LP6005442-DNA_D01	[0.3, 0.51)	0.9517030602806932
REF	EAST_ASIA	LP6005442-DNA_G01	[0.01, 0.03)	0.9845622587852936
REF	EAST_ASIA	LP6005442-DNA_G01	[0.03, 0.06)	0.9872834361641415
REF	EAST_ASIA	LP6005442-DNA_G01	[0.06, 0.1)	0.9795234905750646
REF	EAST_ASIA	LP6005442-DNA_G01	[0.1, 0.18)	0.9745266277286745
REF	EAST_ASIA	LP6005442-DNA_G01	[0.18, 0.3)	0.9592903668152211
REF	EAST_ASIA	LP6005442-DNA_G01	[0.3, 0.51)	0.9431374914545382
REF	EAST_ASIA	LP6005443-DNA_B01	[0.01, 0.03)	0.9887562581400628
REF	EAST_ASIA	LP6005443-DNA_B01	[0.03, 0.06)	0.9891031646046665
REF	EAST_ASIA	LP6005443-DNA_B01	[0.06, 0.1)	0.9864021518408658
REF	EAST_ASIA	LP6005443-DNA_B01	[0.1, 0.18)	0.9790148343412414
REF	EAST_ASIA	LP6005443-DNA_B01	[0.18, 0.3)	0.9662609987430008
REF	EAST_ASIA	LP6005443-DNA_B01	[0.3, 0.51)	0.9479229500945028
REF	EAST_ASIA	LP6005443-DNA_E01	[0.01, 0.03)	0.9891744632039288
REF	EAST_ASIA	LP6005443-DNA_E01	[0.03, 0.06)	0.98873706539178
REF	EAST_ASIA	LP6005443-DNA_E01	[0.06, 0.1)	0.9803102308125751
REF	EAST_ASIA	LP6005443-DNA_E01	[0.1, 0.18)	0.9720111645216313
REF	EAST_ASIA	LP6005443-DNA_E01	[0.18, 0.3)	0.9620138650820859
REF	EAST_ASIA	LP6005443-DNA_E01	[0.3, 0.51)	0.9469176016407287
REF	EAST_ASIA	LP6005443-DNA_E09	[0.01, 0.03)	0.9884575402373016
REF	EAST_ASIA	LP6005443-DNA_E09	[0.03, 0.06)	0.9864973996188261
REF	EAST_ASIA	LP6005443-DNA_E09	[0.06, 0.1)	0.9811288659245793
REF	EAST_ASIA	LP6005443-DNA_E09	[0.1, 0.18)	0.9705639117175789
REF	EAST_ASIA	LP6005443-DNA_E09	[0.18, 0.3)	0.9615377290214452
REF	EAST_ASIA	LP6005443-DNA_E09	[0.3, 0.51)	0.9502251980536455
REF	EAST_ASIA	LP6005443-DNA_F01	[0.01, 0.03)	0.9893058990811436
REF	EAST_ASIA	LP6005443-DNA_F01	[0.03, 0.06)	0.981835018466475
REF	EAST_ASIA	LP6005443-DNA_F01	[0.06, 0.1)	0.9844884593712457
REF	EAST_ASIA	LP6005443-DNA_F01	[0.1, 0.18)	0.9787305525404455
REF	EAST_ASIA	LP6005443-DNA_F01	[0.18, 0.3)	0.9624042966518113
REF	EAST_ASIA	LP6005443-DNA_F01	[0.3, 0.51)	0.9546587847347889
REF	EAST_ASIA	SS6004467	[0.01, 0.03)	0.9882305146312029
REF	EAST_ASIA	SS6004467	[0.03, 0.06)	0.9871434570533322
REF	EAST_ASIA	SS6004467	[0.06, 0.1)	0.9811926556735666
REF	EAST_ASIA	SS6004467	[0.1, 0.18)	0.9751641081304595
REF	EAST_ASIA	SS6004467	[0.18, 0.3)	0.961442501809317
REF	EAST_ASIA	SS6004467	[0.3, 0.51)	0.9465858366509833
REF	EUROPE	HGDP00519	[0.01, 0.03)	0.9832717974453645
REF	EUROPE	HGDP00519	[0.03, 0.06)	0.9881017755811824
REF	EUROPE	HGDP00519	[0.06, 0.1)	0.9855090953550432
REF	EUROPE	HGDP00519	[0.1, 0.18)	0.9800916593442567
REF	EUROPE	HGDP00519	[0.18, 0.3)	0.9706224050584695
REF	EUROPE	HGDP00519	[0.3, 0.51)	0.960519966220292
REF	EUROPE	HGDP00520	[0.01, 0.03)	0.9850402074297117
REF	EUROPE	HGDP00520	[0.03, 0.06)	0.9883494309310764
REF	EUROPE	HGDP00520	[0.06, 0.1)	0.9876992100702751
REF	EUROPE	HGDP00520	[0.1, 0.18)	0.9814699953481159
REF	EUROPE	HGDP00520	[0.18, 0.3)	0.9690035424522913
REF	EUROPE	HGDP00520	[0.3, 0.51)	0.9644006112518598
REF	EUROPE	HGDP00525	[0.01, 0.03)	0.9826504642076208
REF	EUROPE	HGDP00525	[0.03, 0.06)	0.9846453683065758
REF	EUROPE	HGDP00525	[0.06, 0.1)	0.984605407244389
REF	EUROPE	HGDP00525	[0.1, 0.18)	0.9806946813459452
REF	EUROPE	HGDP00525	[0.18, 0.3)	0.9683750428522454
REF	EUROPE	HGDP00525	[0.3, 0.51)	0.9548095870028551
REF	EUROPE	HGDP00537	[0.01, 0.03)	0.9835346691997944
REF	EUROPE	HGDP00537	[0.03, 0.06)	0.9884571071701607
REF	EUROPE	HGDP00537	[0.06, 0.1)	0.9868061535844522
REF	EUROPE	HGDP00537	[0.1, 0.18)	0.9782739787391671
REF	EUROPE	HGDP00537	[0.18, 0.3)	0.9687369062583324
REF	EUROPE	HGDP00537	[0.3, 0.51)	0.9547090521574777
REF	EUROPE	HGDP00666	[0.01, 0.03)	0.9798305672055538
REF	EUROPE	HGDP00666	[0.03, 0.06)	0.987767979240021
