ref	continent	sample	maf_bin	accuracy
REF	EUROPE	HGDP00666	[0.06, 0.1)	0.986646679211984
REF	EUROPE	HGDP00666	[0.1, 0.18)	0.974983201529953
REF	EUROPE	HGDP00666	[0.18, 0.3)	0.9664609758884699
REF	EUROPE	HGDP00666	[0.3, 0.51)	0.9502955724454095
REF	EUROPE	HGDP00794	[0.01, 0.03)	0.9862231303246466
REF	EUROPE	HGDP00794	[0.03, 0.06)	0.9887047625200547
REF	EUROPE	HGDP00794	[0.06, 0.1)	0.9882520545614987
REF	EUROPE	HGDP00794	[0.1, 0.18)	0.9856911493599352
REF	EUROPE	HGDP00794	[0.18, 0.3)	0.978621490877233
REF	EUROPE	HGDP00794	[0.3, 0.51)	0.9678590099328428
REF	EUROPE	HGDP00806	[0.01, 0.03)	0.9890669247589347
REF	EUROPE	HGDP00806	[0.03, 0.06)	0.9910951750277266
REF	EUROPE	HGDP00806	[0.06, 0.1)	0.9887517409285661
REF	EUROPE	HGDP00806	[0.1, 0.18)	0.9851139711583191
REF	EUROPE	HGDP00806	[0.18, 0.3)	0.9749838113739382
REF	EUROPE	HGDP00806	[0.3, 0.51)	0.9615052077049905
REF	EUROPE	HGDP00808	[0.01, 0.03)	0.984574207501404
REF	EUROPE	HGDP00808	[0.03, 0.06)	0.9902445327389605
REF	EUROPE	HGDP00808	[0.06, 0.1)	0.9867636270851273
REF	EUROPE	HGDP00808	[0.1, 0.18)	0.9844851053565582
REF	EUROPE	HGDP00808	[0.18, 0.3)	0.9710509275130461
REF	EUROPE	HGDP00808	[0.3, 0.51)	0.960781356818273
REF	EUROPE	HGDP00879	[0.01, 0.03)	0.9841440537214277
REF	EUROPE	HGDP00879	[0.03, 0.06)	0.9866912168491778
REF	EUROPE	HGDP00879	[0.06, 0.1)	0.9858812022241358
REF	EUROPE	HGDP00879	[0.1, 0.18)	0.97305353112455
REF	EUROPE	HGDP00879	[0.18, 0.3)	0.9668894983430465
REF	EUROPE	HGDP00879	[0.3, 0.51)	0.9416194152893392
REF	EUROPE	HGDP00888	[0.01, 0.03)	0.9871909763295934
REF	EUROPE	HGDP00888	[0.03, 0.06)	0.9866696816013609
REF	EUROPE	HGDP00888	[0.06, 0.1)	0.980884338553461
REF	EUROPE	HGDP00888	[0.1, 0.18)	0.9745093985286262
REF	EUROPE	HGDP00888	[0.18, 0.3)	0.9702795870948082
REF	EUROPE	HGDP00888	[0.3, 0.51)	0.9576245626734227
REF	EUROPE	HGDP00896	[0.01, 0.03)	0.9839767716958813
REF	EUROPE	HGDP00896	[0.03, 0.06)	0.9884355719223438
REF	EUROPE	HGDP00896	[0.06, 0.1)	0.9884221605587982
REF	EUROPE	HGDP00896	[0.1, 0.18)	0.9818662669492255
REF	EUROPE	HGDP00896	[0.18, 0.3)	0.973003085361673
REF	EUROPE	HGDP00896	[0.3, 0.51)	0.9618872401174247
REF	EUROPE	HGDP01062	[0.01, 0.03)	0.9807745157782796
REF	EUROPE	HGDP01062	[0.03, 0.06)	0.987315739035867
REF	EUROPE	HGDP01062	[0.06, 0.1)	0.9844778277464145
REF	EUROPE	HGDP01062	[0.1, 0.18)	0.9756809841319067
REF	EUROPE	HGDP01062	[0.18, 0.3)	0.9646802270216737
REF	EUROPE	HGDP01062	[0.3, 0.51)	0.9465657296819079
REF	EUROPE	HGDP01071	[0.01, 0.03)	0.9816348233382323
REF	EUROPE	HGDP01071	[0.03, 0.06)	0.9872726685402332
REF	EUROPE	HGDP01071	[0.06, 0.1)	0.9848605662403386
REF	EUROPE	HGDP01071	[0.1, 0.18)	0.9731138333247187
REF	EUROPE	HGDP01071	[0.18, 0.3)	0.9639279320458614
REF	EUROPE	HGDP01071	[0.3, 0.51)	0.9532714038685809
REF	EUROPE	HGDP01149	[0.01, 0.03)	0.9845861562175146
REF	EUROPE	HGDP01149	[0.03, 0.06)	0.9847638121695685
REF	EUROPE	HGDP01149	[0.06, 0.1)	0.9850944619866255
REF	EUROPE	HGDP01149	[0.1, 0.18)	0.978902844540928
REF	EUROPE	HGDP01149	[0.18, 0.3)	0.9647849769550148
REF	EUROPE	HGDP01149	[0.3, 0.51)	0.9625809305505287
REF	EUROPE	HGDP01161	[0.01, 0.03)	0.9808701055071634
REF	EUROPE	HGDP01161	[0.03, 0.06)	0.9864435614992839
REF	EUROPE	HGDP01161	[0.06, 0.1)	0.983691087508904
REF	EUROPE	HGDP01161	[0.1, 0.18)	0.9766285901345602
REF	EUROPE	HGDP01161	[0.18, 0.3)	0.9664514531672571
REF	EUROPE	HGDP01161	[0.3, 0.51)	0.9508686210640609
REF	EUROPE	HGDP01162	[0.01, 0.03)	0.9844069254758576
REF	EUROPE	HGDP01162	[0.03, 0.06)	0.9875633943857609
REF	EUROPE	HGDP01162	[0.06, 0.1)	0.9844565644967519
REF	EUROPE	HGDP01162	[0.1, 0.18)	0.9761030995330887
REF	EUROPE	HGDP01162	[0.18, 0.3)	0.9697558374281035
REF	EUROPE	HGDP01162	[0.3, 0.51)	0.9547693730647041
REF	EUROPE	HGDP01169	[0.01, 0.03)	0.9834749256192422
REF	EUROPE	HGDP01169	[0.03, 0.06)	0.9866373787296356
REF	EUROPE	HGDP01169	[0.06, 0.1)	0.9857429911013299
REF	EUROPE	HGDP01169	[0.1, 0.18)	0.9806688375458728
REF	EUROPE	HGDP01169	[0.18, 0.3)	0.9678132023006893
REF	EUROPE	HGDP01169	[0.3, 0.51)	0.9546085173121003
REF	EUROPE	HGDP01171	[0.01, 0.03)	0.9806072337527332
REF	EUROPE	HGDP01171	[0.03, 0.06)	0.9872726685402332
REF	EUROPE	HGDP01171	[0.06, 0.1)	0.9844459328719208
REF	EUROPE	HGDP01171	[0.1, 0.18)	0.9811770989472959
REF	EUROPE	HGDP01171	[0.18, 0.3)	0.9734411305374623
REF	EUROPE	HGDP01171	[0.3, 0.51)	0.9600575059315558
REF	EUROPE	HGDP01357	[0.01, 0.03)	0.987812309567337
REF	EUROPE	HGDP01357	[0.03, 0.06)	0.987864887855197
REF	EUROPE	HGDP01357	[0.06, 0.1)	0.9842333003752964
REF	EUROPE	HGDP01357	[0.1, 0.18)	0.9772746851363691
REF	EUROPE	HGDP01357	[0.18, 0.3)	0.9716508589494534
REF	EUROPE	HGDP01357	[0.3, 0.51)	0.9638074556641332
REF	EUROPE	HGDP01358	[0.01, 0.03)	0.9907516937305085
REF	EUROPE	HGDP01358	[0.03, 0.06)	0.988812438759139
REF	EUROPE	HGDP01358	[0.06, 0.1)	0.9862745723428912
REF	EUROPE	HGDP01358	[0.1, 0.18)	0.9745093985286264
REF	EUROPE	HGDP01358	[0.18, 0.3)	0.9744029253799565
REF	EUROPE	HGDP01358	[0.3, 0.51)	0.9675272449430974
REF	EUROPE	HGDP01367	[0.01, 0.03)	0.9864621046468556
REF	EUROPE	HGDP01367	[0.03, 0.06)	0.988963185493857
REF	EUROPE	HGDP01367	[0.06, 0.1)	0.9907611180216672
REF	EUROPE	HGDP01367	[0.1, 0.18)	0.9843041987560517
REF	EUROPE	HGDP01367	[0.18, 0.3)	0.9710223593494077
REF	EUROPE	HGDP01367	[0.3, 0.51)	0.9560361121164596
REF	EUROPE	HGDP01374	[0.01, 0.03)	0.9877764634190057
REF	EUROPE	HGDP01374	[0.03, 0.06)	0.9905244909605797
REF	EUROPE	HGDP01374	[0.06, 0.1)	0.9911544881404226
REF	EUROPE	HGDP01374	[0.1, 0.18)	0.9844678761565101
REF	EUROPE	HGDP01374	[0.18, 0.3)	0.9759836971012837
REF	EUROPE	HGDP01374	[0.3, 0.51)	0.9661097036232759
REF	EUROPE	HGDP01382	[0.01, 0.03)	0.9781696956662008
REF	EUROPE	HGDP01382	[0.03, 0.06)	0.9817704127230245
REF	EUROPE	HGDP01382	[0.06, 0.1)	0.9805866530581869
REF	EUROPE	HGDP01382	[0.1, 0.18)	0.9758532761323893
REF	EUROPE	HGDP01382	[0.18, 0.3)	0.9676417933188587
REF	EUROPE	HGDP01382	[0.3, 0.51)	0.9548397474564685
REF	EUROPE	HGDP01383	[0.01, 0.03)	0.9807506183460587
REF	EUROPE	HGDP01383	[0.03, 0.06)	0.9850437703911877
REF	EUROPE	HGDP01383	[0.06, 0.1)	0.9802145461890941
REF	EUROPE	HGDP01383	[0.1, 0.18)	0.9755689943315932
REF	EUROPE	HGDP01383	[0.18, 0.3)	0.9646040452519712
REF	EUROPE	HGDP01383	[0.3, 0.51)	0.9442735352073028
REF	EUROPE	HGDP01387	[0.01, 0.03)	0.9808820542232737
REF	EUROPE	HGDP01387	[0.03, 0.06)	0.9867342873448117
REF	EUROPE	HGDP01387	[0.06, 0.1)	0.9828724523968998
REF	EUROPE	HGDP01387	[0.1, 0.18)	0.9759480367326545
REF	EUROPE	HGDP01387	[0.18, 0.3)	0.9619852969184475
REF	EUROPE	HGDP01387	[0.3, 0.51)	0.9384927815981019
REF	EUROPE	LP6005441-DNA_A01	[0.01, 0.03)	0.9797947210572224
REF	EUROPE	LP6005441-DNA_A01	[0.03, 0.06)	0.9843223395893228
REF	EUROPE	LP6005441-DNA_A01	[0.06, 0.1)	0.9850838303617943
REF	EUROPE	LP6005441-DNA_A01	[0.1, 0.18)	0.9775072793370203
REF	EUROPE	LP6005441-DNA_A01	[0.18, 0.3)	0.9632232506761133
REF	EUROPE	LP6005441-DNA_A01	[0.3, 0.51)	0.9514919371054007
REF	EUROPE	LP6005441-DNA_A06	[0.01, 0.03)	0.9839528742636604
REF	EUROPE	LP6005441-DNA_A06	[0.03, 0.06)	0.9876064648813946
REF	EUROPE	LP6005441-DNA_A06	[0.06, 0.1)	0.9866147843374904
REF	EUROPE	LP6005441-DNA_A06	[0.1, 0.18)	0.978549645939939
REF	EUROPE	LP6005441-DNA_A06	[0.18, 0.3)	0.9672037481430693
REF	EUROPE	LP6005441-DNA_A06	[0.3, 0.51)	0.9490589938472674
REF	EUROPE	LP6005441-DNA_B06	[0.01, 0.03)	0.9803443619983033
REF	EUROPE	LP6005441-DNA_B06	[0.03, 0.06)	0.9844946215718576
REF	EUROPE	LP6005441-DNA_B06	[0.06, 0.1)	0.9817242369151278
REF	EUROPE	LP6005441-DNA_B06	[0.1, 0.18)	0.974483554728554
REF	EUROPE	LP6005441-DNA_B06	[0.18, 0.3)	0.96108063840323
REF	EUROPE	LP6005441-DNA_B06	[0.3, 0.51)	0.9446756745888124
REF	EUROPE	LP6005441-DNA_C09	[0.01, 0.03)	0.9828535923814985
REF	EUROPE	LP6005441-DNA_C09	[0.03, 0.06)	0.9907721463104736
REF	EUROPE	LP6005441-DNA_C09	[0.06, 0.1)	0.9857217278516676
REF	EUROPE	LP6005441-DNA_C09	[0.1, 0.18)	0.9799193673437743
REF	EUROPE	LP6005441-DNA_C09	[0.18, 0.3)	0.9762408105740297
REF	EUROPE	LP6005441-DNA_C09	[0.3, 0.51)	0.963626492942454
REF	EUROPE	LP6005441-DNA_D11	[0.01, 0.03)	0.9810254388165992
REF	EUROPE	LP6005441-DNA_D11	[0.03, 0.06)	0.9841931281024215
REF	EUROPE	LP6005441-DNA_D11	[0.06, 0.1)	0.9821601335332077
REF	EUROPE	LP6005441-DNA_D11	[0.1, 0.18)	0.9794024913423269
REF	EUROPE	LP6005441-DNA_D11	[0.18, 0.3)	0.9622995467184702
REF	EUROPE	LP6005441-DNA_D11	[0.3, 0.51)	0.9469678690634173
REF	EUROPE	LP6005441-DNA_G10	[0.01, 0.03)	0.9806908747655064
REF	EUROPE	LP6005441-DNA_G10	[0.03, 0.06)	0.9856575249539685
REF	EUROPE	LP6005441-DNA_G10	[0.06, 0.1)	0.9831382430176804
REF	EUROPE	LP6005441-DNA_G10	[0.1, 0.18)	0.9805223893454627
REF	EUROPE	LP6005441-DNA_G10	[0.18, 0.3)	0.9642517045670971
REF	EUROPE	LP6005441-DNA_G10	[0.3, 0.51)	0.9547593195801665
REF	EUROPE	LP6005441-DNA_H12	[0.01, 0.03)	0.981288310571029
REF	EUROPE	LP6005441-DNA_H12	[0.03, 0.06)	0.9880264022138235
REF	EUROPE	LP6005441-DNA_H12	[0.06, 0.1)	0.9840206678786719
REF	EUROPE	LP6005441-DNA_H12	[0.1, 0.18)	0.9763443083337641
REF	EUROPE	LP6005441-DNA_H12	[0.18, 0.3)	0.9681179293794995
REF	EUROPE	LP6005441-DNA_H12	[0.3, 0.51)	0.9498431656412111
REF	MIDDLE_EAST	HGDP00575	[0.01, 0.03)	0.9796393877477865
REF	MIDDLE_EAST	HGDP00575	[0.03, 0.06)	0.9847099740500264
REF	MIDDLE_EAST	HGDP00575	[0.06, 0.1)	0.982064448909727
REF	MIDDLE_EAST	HGDP00575	[0.1, 0.18)	0.9779983115383951
REF	MIDDLE_EAST	HGDP00575	[0.18, 0.3)	0.9607378204395689
REF	MIDDLE_EAST	HGDP00575	[0.3, 0.51)	0.9475107572284553
REF	MIDDLE_EAST	HGDP00576	[0.01, 0.03)	0.9790061057939324
REF	MIDDLE_EAST	HGDP00576	[0.03, 0.06)	0.9803060158714777
REF	MIDDLE_EAST	HGDP00576	[0.06, 0.1)	0.9795447538247269
REF	MIDDLE_EAST	HGDP00576	[0.1, 0.18)	0.9767491945348977
REF	MIDDLE_EAST	HGDP00576	[0.18, 0.3)	0.9613377518759761
REF	MIDDLE_EAST	HGDP00576	[0.3, 0.51)	0.9495516145896167
REF	MIDDLE_EAST	HGDP00579	[0.01, 0.03)	0.9833195923098064
REF	MIDDLE_EAST	HGDP00579	[0.03, 0.06)	0.9835255354200988
REF	MIDDLE_EAST	HGDP00579	[0.06, 0.1)	0.9793640162025964
REF	MIDDLE_EAST	HGDP00579	[0.1, 0.18)	0.9732947399252253
REF	MIDDLE_EAST	HGDP00579	[0.18, 0.3)	0.9652325448520168
REF	MIDDLE_EAST	HGDP00579	[0.3, 0.51)	0.952457071621024
REF	MIDDLE_EAST	HGDP00588	[0.01, 0.03)	0.980678926049396
REF	MIDDLE_EAST	HGDP00588	[0.03, 0.06)	0.9795630498217958
REF	MIDDLE_EAST	HGDP00588	[0.06, 0.1)	0.9773227442350014
REF	MIDDLE_EAST	HGDP00588	[0.1, 0.18)	0.9782395203390707
REF	MIDDLE_EAST	HGDP00588	[0.18, 0.3)	0.9659467489429778
REF	MIDDLE_EAST	HGDP00588	[0.3, 0.51)	0.9519845578477502
REF	MIDDLE_EAST	HGDP00636	[0.01, 0.03)	0.9739876450275418
REF	MIDDLE_EAST	HGDP00636	[0.03, 0.06)	0.9813181725188702
REF	MIDDLE_EAST	HGDP00636	[0.06, 0.1)	0.976536003997491
REF	MIDDLE_EAST	HGDP00636	[0.1, 0.18)	0.9650247239020692
REF	MIDDLE_EAST	HGDP00636	[0.18, 0.3)	0.95766198148783
REF	MIDDLE_EAST	HGDP00636	[0.3, 0.51)	0.92871074114288
REF	MIDDLE_EAST	HGDP00637	[0.01, 0.03)	0.9812166182743665
REF	MIDDLE_EAST	HGDP00637	[0.03, 0.06)	0.9834609296766482
REF	MIDDLE_EAST	HGDP00637	[0.06, 0.1)	0.9784922229664361
REF	MIDDLE_EAST	HGDP00637	[0.1, 0.18)	0.9691511173136232
REF	MIDDLE_EAST	HGDP00637	[0.18, 0.3)	0.9544242562754732
REF	MIDDLE_EAST	HGDP00637	[0.3, 0.51)	0.9370752402782804
REF	MIDDLE_EAST	HGDP00651	[0.01, 0.03)	0.9834988230514631
REF	MIDDLE_EAST	HGDP00651	[0.03, 0.06)	0.9849037912803781
REF	MIDDLE_EAST	HGDP00651	[0.06, 0.1)	0.9807461274306551
REF	MIDDLE_EAST	HGDP00651	[0.1, 0.18)	0.9810048069468134
REF	MIDDLE_EAST	HGDP00651	[0.18, 0.3)	0.9725840856283092
REF	MIDDLE_EAST	HGDP00651	[0.3, 0.51)	0.9568001769413278
REF	MIDDLE_EAST	HGDP00724	[0.01, 0.03)	0.9738920552986582
REF	MIDDLE_EAST	HGDP00724	[0.03, 0.06)	0.9779802091072562
REF	MIDDLE_EAST	HGDP00724	[0.06, 0.1)	0.9735272541702548
REF	MIDDLE_EAST	HGDP00724	[0.1, 0.18)	0.9698833583156734
REF	MIDDLE_EAST	HGDP00724	[0.18, 0.3)	0.9621662286214909
REF	MIDDLE_EAST	HGDP00724	[0.3, 0.51)	0.9450476535167088
REF	MIDDLE_EAST	HGDP00726	[0.01, 0.03)	0.9769389779068239
REF	MIDDLE_EAST	HGDP00726	[0.03, 0.06)	0.9815335249970389
REF	MIDDLE_EAST	HGDP00726	[0.06, 0.1)	0.9783859067181238
REF	MIDDLE_EAST	HGDP00726	[0.1, 0.18)	0.9708395789183508
REF	MIDDLE_EAST	HGDP00726	[0.18, 0.3)	0.9590046851788367
REF	MIDDLE_EAST	HGDP00726	[0.3, 0.51)	0.9444444444444444
REF	MIDDLE_EAST	HGDP00741	[0.01, 0.03)	0.9807625670621692
REF	MIDDLE_EAST	HGDP00741	[0.03, 0.06)	0.981135122912427
REF	MIDDLE_EAST	HGDP00741	[0.06, 0.1)	0.9737398866668793
REF	MIDDLE_EAST	HGDP00741	[0.1, 0.18)	0.9714512155200635
REF	MIDDLE_EAST	HGDP00741	[0.18, 0.3)	0.9587190035424524
REF	MIDDLE_EAST	HGDP00741	[0.3, 0.51)	0.9381409096392809
REF	MIDDLE_EAST	HGDP01254	[0.01, 0.03)	0.9817423617832264
REF	MIDDLE_EAST	HGDP01254	[0.03, 0.06)	0.9809628409298919
REF	MIDDLE_EAST	HGDP01254	[0.06, 0.1)	0.9796298068233769
REF	MIDDLE_EAST	HGDP01254	[0.1, 0.18)	0.9734584173256836
REF	MIDDLE_EAST	HGDP01254	[0.18, 0.3)	0.9649278177732068
REF	MIDDLE_EAST	HGDP01254	[0.3, 0.51)	0.9536333293119394
REF	MIDDLE_EAST	HGDP01262	[0.01, 0.03)	0.9789941570778219
REF	MIDDLE_EAST	HGDP01262	[0.03, 0.06)	0.9823626320379881
REF	MIDDLE_EAST	HGDP01262	[0.06, 0.1)	0.9794065427019211
REF	MIDDLE_EAST	HGDP01262	[0.1, 0.18)	0.973846074326769
REF	MIDDLE_EAST	HGDP01262	[0.18, 0.3)	0.9624423875366624
REF	MIDDLE_EAST	HGDP01262	[0.3, 0.51)	0.9493002774761732
REF	MIDDLE_EAST	HGDP01272	[0.01, 0.03)	0.984048463992544
REF	MIDDLE_EAST	HGDP01272	[0.03, 0.06)	0.9845807625631251
REF	MIDDLE_EAST	HGDP01272	[0.06, 0.1)	0.979257699954284
REF	MIDDLE_EAST	HGDP01272	[0.1, 0.18)	0.9701590255164453
REF	MIDDLE_EAST	HGDP01272	[0.18, 0.3)	0.9644707271549918
REF	MIDDLE_EAST	HGDP01272	[0.3, 0.51)	0.952215787992118
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.01, 0.03)	0.9758157985924414
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.03, 0.06)	0.9848068826652023
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.06, 0.1)	0.9786091708395794
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.1, 0.18)	0.9732861253252012
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.18, 0.3)	0.9643088408943741
REF	MIDDLE_EAST	LP6005441-DNA_E02	[0.3, 0.51)	0.9447762094341898
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.01, 0.03)	0.9829969769748241
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.03, 0.06)	0.9852483552454481
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.06, 0.1)	0.9795660170743895
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.1, 0.18)	0.9692028049137679
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.18, 0.3)	0.9629185235973031
REF	MIDDLE_EAST	LP6005441-DNA_G08	[0.3, 0.51)	0.955553544858648
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.01, 0.03)	0.9781577469500902
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.03, 0.06)	0.9801768043845764
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.06, 0.1)	0.9746435747775332
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.1, 0.18)	0.9647404421012732
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.18, 0.3)	0.9635660686397745
REF	MIDDLE_EAST	LP6005441-DNA_H09	[0.3, 0.51)	0.9512204930228817
REF	OCEANIA	HGDP00491	[0.01, 0.03)	0.981073233681041
REF	OCEANIA	HGDP00491	[0.03, 0.06)	0.9776464127660949
REF	OCEANIA	HGDP00491	[0.06, 0.1)	0.9690619717411413
REF	OCEANIA	HGDP00491	[0.1, 0.18)	0.9617425612928793
REF	OCEANIA	HGDP00491	[0.18, 0.3)	0.9443301717898905
REF	OCEANIA	HGDP00491	[0.3, 0.51)	0.9255841074516427
REF	OCEANIA	HGDP00540	[0.01, 0.03)	0.975624619134674
REF	OCEANIA	HGDP00540	[0.03, 0.06)	0.9716273110012814
REF	OCEANIA	HGDP00540	[0.06, 0.1)	0.9615454129854665
REF	OCEANIA	HGDP00540	[0.1, 0.18)	0.954669974673076
REF	OCEANIA	HGDP00540	[0.18, 0.3)	0.9443873081171675
REF	OCEANIA	HGDP00540	[0.3, 0.51)	0.9216129810592351
REF	OCEANIA	HGDP00541	[0.01, 0.03)	0.9783728238400785
REF	OCEANIA	HGDP00541	[0.03, 0.06)	0.9578124495267628
REF	OCEANIA	HGDP00541	[0.06, 0.1)	0.9599506692607831
REF	OCEANIA	HGDP00541	[0.1, 0.18)	0.9532227218690237
REF	OCEANIA	HGDP00541	[0.18, 0.3)	0.9402544471108063
REF	OCEANIA	HGDP00541	[0.3, 0.51)	0.9131077331403064
REF	OCEANIA	HGDP00543	[0.01, 0.03)	0.9838572845347768
REF	OCEANIA	HGDP00543	[0.03, 0.06)	0.9753636764975072
REF	OCEANIA	HGDP00543	[0.06, 0.1)	0.9688280759948543
REF	OCEANIA	HGDP00543	[0.1, 0.18)	0.9594683068865114
REF	OCEANIA	HGDP00543	[0.18, 0.3)	0.9439397402201654
REF	OCEANIA	HGDP00543	[0.3, 0.51)	0.9198938352032814
REF	OCEANIA	HGDP00546	[0.01, 0.03)	0.982148618130982
REF	OCEANIA	HGDP00546	[0.03, 0.06)	0.9751052535237049
REF	OCEANIA	HGDP00546	[0.06, 0.1)	0.9657023782944747
REF	OCEANIA	HGDP00546	[0.1, 0.18)	0.9606485070898159
REF	OCEANIA	HGDP00546	[0.18, 0.3)	0.942930331771607
REF	OCEANIA	HGDP00546	[0.3, 0.51)	0.9244279567298026
REF	OCEANIA	HGDP00550	[0.01, 0.03)	0.9784684135689621
REF	OCEANIA	HGDP00550	[0.03, 0.06)	0.9695168567152286
REF	OCEANIA	HGDP00550	[0.06, 0.1)	0.9616942557331036
REF	OCEANIA	HGDP00550	[0.1, 0.18)	0.9550145586740408
REF	OCEANIA	HGDP00550	[0.18, 0.3)	0.9399782881956347
REF	OCEANIA	HGDP00550	[0.3, 0.51)	0.9114489081915793
REF	OCEANIA	HGDP00553	[0.01, 0.03)	0.9812046695582559
REF	OCEANIA	HGDP00553	[0.03, 0.06)	0.9725856295291317
REF	OCEANIA	HGDP00553	[0.06, 0.1)	0.959844353012471
REF	OCEANIA	HGDP00553	[0.1, 0.18)	0.9634827104977516
REF	OCEANIA	HGDP00553	[0.18, 0.3)	0.950710395002476
REF	OCEANIA	HGDP00553	[0.3, 0.51)	0.9181344754091767
REF	OCEANIA	HGDP00555	[0.01, 0.03)	0.9808462080749423
REF	OCEANIA	HGDP00555	[0.03, 0.06)	0.9661035199362557
REF	OCEANIA	HGDP00555	[0.06, 0.1)	0.9568356031852348
REF	OCEANIA	HGDP00555	[0.1, 0.18)	0.9502851432607984
REF	OCEANIA	HGDP00555	[0.18, 0.3)	0.9348931550679923
REF	OCEANIA	HGDP00555	[0.3, 0.51)	0.9130273052640044
REF	OCEANIA	HGDP00664	[0.01, 0.03)	0.9789941570778219
REF	OCEANIA	HGDP00664	[0.03, 0.06)	0.9690861517588912
REF	OCEANIA	HGDP00664	[0.06, 0.1)	0.966478486907154
REF	OCEANIA	HGDP00664	[0.1, 0.18)	0.962509260695026
REF	OCEANIA	HGDP00664	[0.18, 0.3)	0.9467584656991581
REF	OCEANIA	HGDP00664	[0.3, 0.51)	0.9182852776772429
REF	OCEANIA	LP6005441-DNA_A03	[0.01, 0.03)	0.9795796441672342
REF	OCEANIA	LP6005441-DNA_A03	[0.03, 0.06)	0.9759235929407458
REF	OCEANIA	LP6005441-DNA_A03	[0.06, 0.1)	0.9690619717411413
REF	OCEANIA	LP6005441-DNA_A03	[0.1, 0.18)	0.9627590840957255
REF	OCEANIA	LP6005441-DNA_A03	[0.18, 0.3)	0.9466061021597532
REF	OCEANIA	LP6005441-DNA_A03	[0.3, 0.51)	0.9162142598624682
REF	OCEANIA	LP6005441-DNA_B03	[0.01, 0.03)	0.9838333871025559
REF	OCEANIA	LP6005441-DNA_B03	[0.03, 0.06)	0.9736300890482497
REF	OCEANIA	LP6005441-DNA_B03	[0.06, 0.1)	0.9677542818869007
REF	OCEANIA	LP6005441-DNA_B03	[0.1, 0.18)	0.9650936407022621
REF	OCEANIA	LP6005441-DNA_B03	[0.18, 0.3)	0.9507960994933913
REF	OCEANIA	LP6005441-DNA_B03	[0.3, 0.51)	0.9217336228736879
REF	OCEANIA	LP6005443-DNA_E08	[0.01, 0.03)	0.9768433881779404
REF	OCEANIA	LP6005443-DNA_E08	[0.03, 0.06)	0.9767096294860613
REF	OCEANIA	LP6005443-DNA_E08	[0.06, 0.1)	0.9674353331419641
REF	OCEANIA	LP6005443-DNA_E08	[0.1, 0.18)	0.9592098688857875
REF	OCEANIA	LP6005443-DNA_E08	[0.18, 0.3)	0.9456157391536206
REF	OCEANIA	LP6005443-DNA_E08	[0.3, 0.51)	0.9293642176378333
